Name,Department,Frequency,Avg_Popularity,Avg_Revenue
Laura Darner,Costume & Make-Up,1,26.090495,52882018.0
Laura Daniel,Editing,1,24.821138,34227298.0
Laura Buff,Visual Effects,1,24.961625,90000098.0
Laura Bailey,Costume & Make-Up,1,114.522237,682330139.0
Laura Bauer,Costume & Make-Up,1,4.270596,0.0
Laura Berning,Art,1,18.69984,162944923.0
Laura Berning,Production,1,35.149586,783766341.0
Laura Borselli,Costume & Make-Up,1,100.025899,1845034188.0
Laura Bousman,Production,1,0.674398,0.0
Laura Bowe,Art,1,7.047975,28008462.0
Laura Brock,Art,1,1.354816,0.0
Laura Burrows,Production,1,2.128211,0.0
Laura Dandridge,Costume & Make-Up,1,198.372395,1153304495.0
Laura C. Auldridge,Crew,1,14.729386,26155781.0
Laura Calvo,Costume & Make-Up,1,56.30466,103590271.0
Laura Cappato,Production,1,62.766854,176070171.0
Laura Civiello,Sound,1,10.704596,116400000.0
Laura Collini,Directing,1,17.028252,25562924.0
Laura Connolly,Costume & Make-Up,1,36.38795,315156409.0
Laura Creecy,Editing,1,53.698683,108286421.0
Laura D. Smith,Production,1,100.876794,14674076.0
Laura Jo 'L.J.' Wentworth,Production,1,45.565918,139804348.0
Laura Karpman,Sound,1,7.180403,7018189.0
Laure Culkovic,Costume & Make-Up,1,32.476098,792.0
Laura Kasischke,Writing,1,9.728143,0.0
Laura Pinto,Directing,1,62.554173,31724284.0
Laura Revitt,Costume & Make-Up,1,65.90161,212902372.0
Laura Schalker,Costume & Make-Up,1,32.319043,185770160.0
Laura Schiff,Production,1,1.537859,10.0
Laura Sevier,Production,1,8.923215,10166502.0
Laura Smith,Art,1,10.322858,0.0
Laura Stuart,Production,1,30.359164,58401898.0
Laura Sánchez,Editing,1,3.215465,0.0
Laura Tateishi,Production,1,12.229516,45916769.0
Laura Toplass,Production,1,13.222268,0.0
Laura Torrance,Crew,1,79.922059,192330738.0
Laura Wehrman,Costume & Make-Up,1,16.183746,22939027.0
Laura Weiss,Directing,1,61.437586,196482882.0
Laura Whitehead,Art,1,11.766564,6928068.0
Laura Z. Hobson,Writing,1,5.381536,7800000.0
Laura Zech,Production,1,74.358971,307166834.0
Laura Ziffren,Crew,1,4.492859,16702864.0
Laura Zigman,Writing,1,7.901891,0.0
Laurah Grijalva,Art,1,43.815492,131183530.0
Laura Paddock,Art,1,0.034135,0.0
Laura Ozier,Costume & Make-Up,1,35.232278,32204030.0
Laura Neeff,Costume & Make-Up,1,36.368839,140175006.0
Laura Lichstein,Production,1,8.148187,0.0
Laura Kennard,Costume & Make-Up,1,3.949796,0.0
Laura Kennedy,Production,1,13.664614,40846082.0
Laura Krumholz,Editing,1,27.934978,57120318.0
Laura L. Little,Production,1,6.328665,0.0
Laura Lau,Camera,1,15.611857,54667954.0
Laura Lau,Directing,1,11.66632,13101672.0
Laura Lau,Writing,1,11.66632,13101672.0
Laura Leganza Reynolds,Editing,1,92.201962,735099082.0
Laura Lovejoy,Editing,1,15.639016,58000000.0
Laura Muñoz-Rojas,Crew,1,25.881355,0.0
Laura Maccarone,Costume & Make-Up,1,32.523573,8371085.0
Laura Magruder,Camera,1,20.69219,68729358.0
Laura Marolakos ,Costume & Make-Up,1,33.238296,171963386.0
Laura Martínez,Art,1,18.888806,39041505.0
Laura May Alcock,Production,1,11.199544,0.0
Laura Miles,Visual Effects,1,13.155999,17800000.0
Laura Morgan,Costume & Make-Up,1,44.906918,261930431.0
Laura Moskowitz,Production,1,14.340095,50671850.0
Laura Angelica Simon,Writing,1,1.118511,6126237.0
Laura Aldridge,Visual Effects,1,418.708552,1513528810.0
Laura Aldridge,Production,1,29.943316,133432856.0
Laura A. Rose ,Costume & Make-Up,1,0.065103,0.0
Larry Leker,Writing,1,92.982009,504050219.0
Larry Long,Sound,1,12.204569,324138.0
Larry Lundy,Art,1,26.090495,52882018.0
Larry Lynn,Crew,1,6.630856,1237615.0
Larry M. Gruber,Art,1,27.494037,49830607.0
Larry M. Shorts,Crew,1,35.268557,12281551.0
Larry Mah,Sound,1,70.668923,136621271.0
Larry Mann,Editing,1,30.537845,56505065.0
Larry Mann,Sound,1,26.324874,23081726.0
Larry Markart,Visual Effects,1,35.099611,54700105.0
Larry McCarron,Camera,1,13.543053,176104344.0
Larry McCauley,Art,1,64.181668,25836616.0
Larry McGinley,Editing,1,20.649145,18112929.0
Larry Michael,Crew,1,15.205371,56359980.0
Larry Morales,Crew,1,8.452666,12232628.0
Larry Morey,Crew,1,80.171283,184925486.0
Larry Morey,Writing,1,47.651878,267447150.0
Larry Morgan,Crew,1,16.90444,178127760.0
Larry Nicholas,Crew,1,24.750909,32222567.0
Larry Lam,Crew,1,49.660055,128905366.0
Larry L. King,Writing,1,4.189378,69701637.0
Larry Kostroff,Production,1,10.861167,0.0
Larry Hilmo,Crew,1,15.205371,56359980.0
Larry Estes,Production,1,0.06104,0.0
Larry Fitzgerald,Sound,1,10.731574,53854588.0
Larry Flynn,Editing,1,38.068736,273339556.0
Larry Forrester,Writing,1,9.795985,29548291.0
Larry Frenzel,Production,1,6.723057,0.0
Larry Garrison,Production,1,26.134678,74558115.0
Larry Gross,Writing,1,4.799022,0.0
Larry Guy Clause,Art,1,2.502487,229074524.0
Larry Hoki,Crew,1,36.973031,212011111.0
Larry Klein,Sound,1,0.375423,0.0
Larry Holt,Crew,1,4.289003,40000000.0
Larry J. Aube,Camera,1,28.725621,44547681.0
Larry J. Franco,Directing,1,49.973462,89460381.0
Larry Jackson,Production,1,18.174804,272742922.0
Larry Jost,Crew,1,127.525581,108981275.0
Larry Karaszewski,Directing,1,5.359381,0.0
Larry Karaszewski,Production,1,28.570174,28883511.0
Larry King,Production,1,1.985243,0.0
Larry Nielsen,Camera,1,12.822534,0.0
Larry Pizer,Camera,1,0.118324,0.0
Larry Randall,Lighting,1,13.155999,17800000.0
Lars von Trier,Camera,1,22.022228,40031879.0
Lars Erik Hansen,Visual Effects,1,20.821846,15699707.0
Lars Gudmestad,Writing,1,20.821846,15699707.0
Lars Jensvold,Crew,1,27.055085,85632458.0
Lars Lillo-Stenberg,Sound,1,2.526356,0.0
Lars Richter,Camera,1,48.445978,165478348.0
Lars Skree,Camera,1,8.887411,444575.0
Lars Ulrich,Writing,1,7.871686,7972967.0
Lars Werner Nielsen Lalo,Visual Effects,1,21.826888,16800000.0
Lars-Owe Carlberg,Production,1,11.347855,0.0
Lars Cox,Camera,1,63.13678,210819611.0
Lary Simpson,Production,1,14.086292,65977295.0
Lasse Johansson,Art,1,47.651083,232617430.0
Lata Mangeshkar,Sound,1,3.721858,29385320.0
Latham Robertson,Crew,1,5.882208,57231524.0
Latif Yahia,Writing,1,10.559414,5728213.0
Latifa Ouaou,Production,1,20.678787,554987477.0
Latonya Hill,Costume & Make-Up,1,3.201886,7000000.0
Lau Ho-Leung,Writing,1,6.895866,0.0
Lars Elling Lunde,Production,1,0.397323,0.0
Lars Canty,Art,1,9.974681,6538177.0
Larry Riley ,Camera,1,3.027892,0.0
Larry Stuckey,Writing,1,32.389353,310650585.0
Larry Roberts,Crew,1,8.403859,2275557.0
Larry S. Wells,Costume & Make-Up,1,12.891276,125728258.0
Larry Schalit,Sound,1,21.535126,40283321.0
Larry Schapiro,Production,1,12.893219,413454.0
Larry Scharf,Sound,1,271.972889,655011224.0
Larry Shuman,Production,1,35.120736,50363790.0
Larry Stensvold,Sound,1,5.87193,0.0
Larry Stuckey,Production,1,32.829538,516642939.0
Larry Sulkis,Writing,1,13.145205,14010832.0
Lars Bredo Rahbek,Production,1,7.028946,0.0
Larry Sweet,Camera,1,4.234269,4884663.0
Larry Tanz,Production,1,8.825113,658573.0
Larry Wallace,Lighting,1,20.697556,19598588.0
Larry Weimer,Art,1,9.799357,32230907.0
Larry Wilson,Production,1,58.553213,73326666.0
Lars Andersen,Writing,1,7.028946,0.0
Lars Bartkær,Visual Effects,1,45.083509,90810892.0
Lars Bo Jensen,Sound,1,10.240917,0.0
Lauran Paine,Writing,1,19.068175,68296293.0
Laure Lepelley-Monbillard,Art,1,27.568194,72108608.0
Lee Brazier,Production,1,6.679954,0.0
Lawrence Kane,Directing,1,0.578798,10508.0
Laurieann Gibson,Crew,1,8.079046,14618727.0
Laurin Guthrie,Art,1,45.395839,74952305.0
Lauris Freeman,Production,1,2.706207,0.0
Lauro Chartrand,Crew,1,29.359201,0.0
Lauryn Leclere,Art,1,12.822534,0.0
Lavelle Brown,Production,1,115.699814,890871626.0
Laverne Caracuzzi,Costume & Make-Up,1,2.027393,27728118.0
Lavinia Zetina,Crew,1,17.845161,6833445.0
Lawrence Abramson,Production,1,7.553773,0.0
Lawrence Albright,Crew,1,95.914473,347234916.0
Lawrence Amanuel,Costume & Make-Up,1,15.864928,39363635.0
Lawrence Atkinson,Crew,1,19.411141,19560274.0
Lawrence Bagby,Production,1,6.003418,0.0
Lawrence Carroll,Visual Effects,1,12.163832,12036149.0
Lawrence D. Cohen,Writing,1,63.848541,82394288.0
Lawrence Decker,Crew,1,418.708552,1513528810.0
Lawrence Dove,Crew,1,65.948959,358372926.0
Lawrence Grey,Production,1,48.170508,44107032.0
Lawrence Hauben,Writing,1,127.525581,108981275.0
Laurie Webb,Production,1,43.742241,116980662.0
Laurie Sitzia,Visual Effects,1,23.700759,118338361.0
Laurie Singer,Crew,1,38.94708,98450062.0
Laurie Collyer,Directing,1,4.261509,622806.0
Laurette Dobson,Directing,1,15.194239,64321501.0
Lauri Apelian,Production,1,16.470895,122195920.0
Lauri Cuppetilli,Costume & Make-Up,1,21.230737,120000.0
Lauri Faggioni,Art,1,1.697846,11718595.0
Laurice Elehwany,Writing,1,20.935169,0.0
Laurie Bookhardt,Art,1,29.371987,12639297.0
Laurie Brugger,Visual Effects,1,21.865021,33788161.0
Laurie Cocheio,Costume & Make-Up,1,38.068736,273339556.0
Laurie Collyer,Writing,1,4.261509,622806.0
Laurie Rose,Camera,1,12.203041,171760.0
Laurie Crouch,Production,1,3.476925,13391174.0
Laurie Dhue,Crew,1,15.205371,56359980.0
Laurie Faen,Art,1,2.128211,0.0
Laurie Giles,Costume & Make-Up,1,1.322528,0.0
Laurie Johnson,Production,1,3.277287,321952.0
Laurie Johnson,Sound,1,41.996783,9440272.0
Laurie Lennard,Production,1,14.139004,46243000.0
Laurie May,Production,1,11.637458,3830137.0
Lawrence Huang,Visual Effects,1,12.379781,0.0
Lawrence Kasanoff,Directing,1,5.258726,73706.0
Laure-Anne Darras,Editing,1,33.785969,60965854.0
Lawrence Kimble,Art,1,1.352222,0.0
Leah Brown,Costume & Make-Up,1,26.153669,60289912.0
Leah Carnahan,Production,1,48.552871,77278331.0
Leah Katz,Sound,1,37.272385,384335608.0
Leah Kornfeld-Friedman,Writing,1,0.40703,0.0
Leah Mah,Art,1,2.414721,0.0
Leah Palen,Art,1,116.840296,1091405097.0
Leah Putlek,Sound,1,33.912116,97542952.0
Leah Sokolowsky,Art,1,57.110486,369884651.0
Leah Zappy,Production,1,6.803965,38058335.0
Leander Lacey,Crew,1,19.760383,32721635.0
Leanne Brooks,Art,1,9.780588,0.0
Leanne Rae Podavin,Crew,1,20.392858,0.0
Leanne Young,Crew,1,101.599427,268031828.0
Lech Majewski,Production,1,3.636634,3011195.0
Lech Majewski,Writing,1,3.636634,3011195.0
Lee A. Steadman,Art,1,35.777067,247275374.0
Lee Alan McConnell,Crew,1,32.940597,32248241.0
Lee Anthony Smith,Writing,1,18.896239,40452643.0
Lee Bo Henry,Art,1,51.146047,124596398.0
Leah Anton,Visual Effects,1,34.981698,245360480.0
Lea Morement,Editing,1,39.337949,62076141.0
Lea Lambert,Visual Effects,1,26.69592,114908830.0
Lawrence Zipf,Sound,1,74.64653,71561644.0
Lawrence L. Commans,Sound,1,18.47518,101564935.0
Lawrence Lasker,Writing,1,23.161754,79567667.0
Lawrence Lewis,Production,1,35.376971,141220678.0
Lawrence M. Kopeikin,Production,1,3.102987,0.0
Lawrence Marvit,Crew,1,106.815545,562816256.0
Lawrence Perry,Crew,1,52.731379,19629760.0
Lawrence S. Hennessy,Crew,1,15.205371,56359980.0
Lawrence Wright,Writing,1,20.089933,116672912.0
Lawrie Ayres,Art,1,47.686442,232713139.0
Lea Carlson,Costume & Make-Up,1,66.11334,35401758.0
Lawrnell Bell-Rattler,Costume & Make-Up,1,418.708552,1513528810.0
Lawson Deming,Visual Effects,1,29.223881,17654912.0
Layla Alexander,Crew,1,27.055085,85632458.0
Layla Mall,Production,1,30.983397,9455232.0
Laylee Olfat,Production,1,1.73892,0.0
Le Richardson,Camera,1,0.578798,10508.0
LeJon,Crew,1,38.0958,60780981.0
Lea Carlson,Art,1,4.680206,32000.0
Laurent Zeitoun,Writing,1,11.60921,0.0
Laurent Zeitoun,Production,1,11.60921,0.0
Laurent Treherne,Editing,1,30.254021,94882889.0
Laurent Rossi,Visual Effects,1,31.482872,875958308.0
Lauren Lapham,Crew,1,49.230089,46189568.0
Lauren Lazin,Directing,1,1.314576,7808524.0
Lauren Lebow,Art,1,88.844777,325771424.0
Lauren Levine,Production,1,40.646102,137587063.0
Lauren McLaughlin,Production,1,45.310443,34266564.0
Lauren Mikus,Sound,1,30.001024,3220371.0
Lauren Miller,Writing,1,14.238376,1243961.0
Lauren Moews,Production,1,5.379319,0.0
Lauren Munsch,Production,1,20.95282,11947954.0
Lauren Press,Costume & Make-Up,1,3.027892,0.0
Lauren Robinson,Art,1,6.665164,0.0
Lauren Robinson,Editing,1,5.379319,0.0
Lauren Rosenbloom,Art,1,120.09361,519311965.0
Lauren Schad,Costume & Make-Up,1,2.659006,0.0
Lauren Schnipper,Production,1,1.186971,0.0
Lauren Stephens,Sound,1,23.657284,215294342.0
Lauren Swearingen,Production,1,10.660441,25819961.0
Lauren Thomas,Crew,1,131.815575,348319861.0
Lauren Versel,Production,1,6.497285,6670712.0
Lauren Kisilevsky,Production,1,11.199544,0.0
Lauren Hogarth,Production,1,8.976128,0.0
Lauren Hassard,Crew,1,15.262492,46770602.0
Lauren Airriess,Visual Effects,1,48.681969,591794936.0
Laurel A. Ward,Production,1,25.293538,62357900.0
Laurel Doran,Sound,1,16.102271,26828365.0
Laurel House,Crew,1,25.316146,73180723.0
Laurel Klick,Crew,1,32.044191,137298489.0
Laurel Klick,Visual Effects,1,1.537859,10.0
Laurel Lyn Schulman,Visual Effects,1,12.163832,12036149.0
Laurel Van Dyke,Costume & Make-Up,1,38.126095,167977596.0
Lauren A. Littleton,Visual Effects,1,146.757391,100853753.0
Lauren Alexandra Ritchie,Visual Effects,1,55.249434,171120329.0
Lauren Haber,Production,1,50.319662,40423945.0
Lauren Alpert,Lighting,1,106.815545,562816256.0
Lauren Avinoam,Production,1,8.976128,0.0
Lauren Camilleri,Crew,1,101.599427,268031828.0
Lauren Evans,Production,1,61.182331,123726688.0
Lauren F. Ellis,Visual Effects,1,38.006982,54418872.0
Lauren Fernandes,Production,1,29.943316,133432856.0
Lauren Fitzsimmons,Art,1,7.487843,11417362.0
Lauren Gale,Crew,1,21.394281,96105964.0
Lauren Weisberger,Writing,1,83.893257,326551094.0
Lauren Weissman,Production,1,12.458131,0.0
Lauren Winchester,Costume & Make-Up,1,143.041543,369330363.0
Laurent Cantet,Writing,1,13.437038,28814580.0
Laurent Barès,Camera,1,42.669304,99965753.0
Laurent Barès,Crew,1,11.882563,22000.0
Laurent Ben-Mimoun,Visual Effects,1,48.681969,591794936.0
Laurent Bouhnik,Directing,1,20.422246,0.0
Laurent Bouhnik,Writing,1,20.422246,0.0
Laurent Bourgeat,Lighting,1,26.510558,40100000.0
Laurent Caneiro,Visual Effects,1,56.747978,521170825.0
Laurent Cantet,Directing,1,13.437038,28814580.0
Laurent Chalet,Camera,1,17.537154,127392239.0
Laurencio Cordero,Visual Effects,1,50.009408,98235548.0
Laurent Cordier,Visual Effects,1,42.957216,171183863.0
Laurent Couraud,Production,1,15.279021,48531470.0
Laurent Debas,Writing,1,10.706613,19406406.0
Laurent Fleutot,Crew,1,10.706613,19406406.0
Laurent Gaudé,Writing,1,10.706613,19406406.0
Laurent Grenaud,Production,1,45.313197,767820459.0
Laurent M. Abecassis,Visual Effects,1,24.606012,15304890.0
Laurent Piron,Art,1,86.476817,214034224.0
Laurens Ehrmann,Visual Effects,1,11.882563,22000.0
Laurence Wayser,Production,1,20.422246,0.0
Lauren Zalaznick,Production,1,38.0958,60780981.0
Laurence Dworet,Writing,1,30.397496,189859560.0
Lauren Zuckerman,Editing,1,33.296684,0.0
Laurence Adam-Bessière,Visual Effects,1,14.530946,90874570.0
Laurence Andrews,Directing,1,59.547928,469160692.0
Laurence Becsey,Production,1,15.676123,29541790.0
Laurence Berkani,Visual Effects,1,12.564554,3387000.0
Laurence Couturier,Directing,1,35.232278,32204030.0
Laurence Cropley,Lighting,1,27.684779,136885767.0
Laurence Dunmore,Directing,1,7.588597,0.0
Laurence Flynn,Lighting,1,27.934978,57120318.0
Laurence Treweek,Crew,1,55.249434,171120329.0
Laurence Freed,Production,1,16.436178,3665069.0
Laurence Freedman,Sound,1,16.668854,14400000.0
Laurence Harvey,Crew,1,24.664776,57958696.0
Laurence Johnson,Editing,1,101.599427,268031828.0
Laurence Love Greed,Sound,1,53.670525,34441873.0
Laurence Malkin,Production,1,20.410354,46.0
Laurence Rosenthal,Sound,1,2.637355,0.0
Laurence Stallings,Writing,1,8.535178,5400000.0
Joel Diamond,Sound,1,9.856826,416925.0
Joel Collins,Art,1,61.849521,205754447.0
Francois Frey,Crew,1,40.715623,102984862.0
Hannes Nikel,Editing,1,26.967494,85000000.0
Hank Mayo,Art,1,27.934978,57120318.0
Hank Mayo,Writing,1,67.298732,484409218.0
Hank Moonjean,Production,1,14.480628,34670720.0
Hank Nelken,Writing,1,12.887673,19351569.0
Hanna Shea,Costume & Make-Up,1,57.773583,173567581.0
Hannah Andrews,Production,1,22.096286,15520023.0
Hannah Betts,Crew,1,418.708552,1513528810.0
Hannah Bianchini,Visual Effects,1,243.791743,710644566.0
Hannah Cooper,Production,1,0.783842,0.0
Hannah Davis,Crew,1,46.115758,362637473.0
Hannah Godwin,Production,1,65.90161,212902372.0
Hannah Gold,Production,1,20.935169,0.0
Hannah Hempstead,Production,1,2.550045,1246141.0
Hannah Irwing,Art,1,35.387874,69959751.0
Hannah King,Crew,1,24.657931,74901339.0
Hannah Lewis,Visual Effects,1,64.457947,215529201.0
Hannah Shakespeare,Writing,1,22.520842,29657751.0
Hannah Simpson,Production,1,8.518866,864659.0
Hannah Walter,Costume & Make-Up,1,8.518866,864659.0
Hank Chilton,Production,1,39.001682,149270999.0
Hank Braxtan,Directing,1,0.687656,0.0
Hanif Kureishi,Writing,1,3.703005,2451545.0
Hamish McColl,Writing,1,27.683874,229736344.0
Halsted Welles,Writing,1,48.801089,70016220.0
Ham Kim Byung,Art,1,64.238688,86758912.0
Ham Tran,Directing,1,0.072066,639000.0
Ham Tran,Writing,1,0.072066,639000.0
Hamilton Lewis,Directing,1,56.747978,521170825.0
Hamilton Luske,Crew,1,80.171283,184925486.0
Hamish Doyne-Ditmas,Camera,1,101.187052,543514353.0
Hamish McAlpine,Production,1,15.175289,7938872.0
Hamish Miller,Crew,1,17.028252,25562924.0
Hani D. El-Masri,Visual Effects,1,10.54544,13596911.0
Hampton Fancher,Writing,1,94.056131,33139618.0
Hampton Sides,Writing,1,8.923215,10166502.0
Han Ji-hun,Writing,1,9.572705,15.0
Han Wei Biao,Production,1,10.1449,26527510.0
Hana Espinoza,Art,1,15.89534,31070211.0
Hana Rausalova,Costume & Make-Up,1,112.31295,1084939099.0
Hang Yi,Sound,1,13.658985,100914445.0
Hani AlYousif,Visual Effects,1,44.455166,172989651.0
Hannes Hubach,Camera,1,2.911819,10959475.0
Hannes Poser,Crew,1,155.790452,873260194.0
Hallvard Bræin,Camera,1,12.982319,4159678.0
Hanoi De La Paz,Lighting,1,62.766854,176070171.0
Hans Uhlig,Crew,1,41.380094,544272402.0
Hans Uhlig,Production,1,4.628525,11301649.0
Hans Uhlig,Visual Effects,1,23.328823,64626786.0
Hans van Helden,Visual Effects,1,13.906611,26193068.0
Hans van Riet,Editing,1,8.410688,32726956.0
Hans-Walter Kramski,Sound,1,26.967494,85000000.0
Hanson Hsu,Sound,1,20.793026,40002112.0
Hanuman Patel,Visual Effects,1,54.053576,414211549.0
Hanus Polak Jr.,Directing,1,32.445895,92180910.0
Hanz Kawson,Lighting,1,107.376788,880674609.0
Hanzhi Tang,Crew,1,45.94834,125537191.0
Hao Gang,Crew,1,12.516546,95311434.0
Hap Weaver,Art,1,55.249434,171120329.0
Harald Egede-Nissen,Art,1,0.702971,0.0
Harald Gunnar Paalgard,Camera,1,4.321249,0.0
Harald Kloser,Writing,1,45.274225,769653595.0
Harald Kraut,Camera,1,36.711378,268426634.0
Harald Reinl,Directing,1,1.296784,0.0
Hari Ryatt,Sound,1,45.707835,424208848.0
Hans Syz,Production,1,10.073144,0.0
Hans Sommer,Sound,1,18.426825,6000000.0
Hans Seck,Crew,1,34.938177,70000000.0
Hans Kemna,Production,1,13.906611,26193068.0
Hans Bacher,Art,1,67.427755,304320254.0
Hans Bacher,Visual Effects,1,92.982009,504050219.0
Hans Berggren,Directing,1,37.885022,314178011.0
Hans Brockmann,Production,1,64.025031,23341568.0
Hans Canosa,Directing,1,4.442355,973525.0
Hans Christian Andersen,Writing,1,165.125366,1274219009.0
Hans Dayal,Production,1,45.274225,769653595.0
Hans Gunnarsson,Writing,1,6.091033,0.0
Hans Lönnerheden,Production,1,6.091033,0.0
Hans Schmidt,Crew,1,29.211255,74208267.0
Hans Marrero,Crew,1,51.915025,23057115.0
Hans Metz,Visual Effects,1,4.234269,4884663.0
Hans Møller,Sound,1,7.028946,0.0
Hans Oosterhuis,Crew,1,13.906611,26193068.0
Hans Petter Moland,Directing,1,1.068819,0.0
Hans Petter Moland,Writing,1,1.068819,0.0
Hans Petter Sydsæter,Lighting,1,20.821846,15699707.0
Hans Ritter,Production,1,60.225219,255273813.0
Hally Grounds,Crew,1,50.622607,152159461.0
Halli Cauthery,Sound,1,16.574756,2401510.0
Hedy Phil Balani,Crew,1,28.848842,170268750.0
H. Leah Amir,Crew,1,45.616098,102000000.0
Gérard Estival,Editing,1,31.691617,30448000.0
Gérard James,Art,1,14.480628,34670720.0
Gérard Jugnot,Production,1,20.982455,0.0
Gérard Krawczyk,Directing,1,18.20957,0.0
Gérard Lamps,Sound,1,29.943316,133432856.0
Gérard Marcireau,Art,1,17.493735,9584131.0
Gérard Moulévrier,Production,1,18.923181,53191886.0
Gérard Oury,Writing,1,3.844926,0.0
Gérard Pollicand,Editing,1,1.112792,0.0
Gérard Sterin,Camera,1,18.20957,0.0
Gökhan Kirdar,Sound,1,1.465762,0.0
Göran Lindström,Production,1,4.321249,0.0
Götz Schmidt zu Nedde,Lighting,1,84.630969,132511035.0
Günter Raguse,Production,1,38.771062,14500000.0
Günther Krampf,Camera,1,1.824184,0.0
Günther Rittau,Camera,1,32.351527,650422.0
H. A. Rey,Writing,1,9.894346,69834815.0
H. Bud Otto,Directing,1,14.211699,0.0
H. Gordon Boos,Directing,1,49.802914,138530565.0
Gérard Depardieu,Directing,1,10.573191,4857367.0
Gérard Croce,Production,1,1.610132,0.0
Gérard Brach,Writing,1,6.537986,55260558.0
Gábor Gajdos,Crew,1,65.402595,304654182.0
Gyula Herjeczki,Art,1,81.829237,95708457.0
György Kivés,Crew,1,34.821223,20416563.0
György Mihályi,Sound,1,76.842247,243400000.0
György Rajna,Sound,1,34.821223,20416563.0
György Sánta,Production,1,81.829237,95708457.0
Gábor Csupó,Directing,1,40.646102,137587063.0
Gábor Csupó,Writing,1,4.590277,103.0
Gábor Forgács,Camera,1,81.829237,95708457.0
Gábor Hevesi,Lighting,1,65.402595,304654182.0
Géraldine Rombi,Sound,1,13.960945,17709155.0
Gábor Homonnay,Costume & Make-Up,1,167.93287,630161890.0
Gábor Kasza,Crew,1,81.829237,95708457.0
Gábor Kiss,Visual Effects,1,724.247784,675120017.0
Gábor Nagy,Art,1,34.821223,20416563.0
Gábor Pasztor,Sound,1,6.091033,0.0
Gábor Posevitz,Crew,1,34.821223,20416563.0
Gábor Szénási,Crew,1,65.402595,304654182.0
